crop,district,year,area_acre,production_mton,avg_rainfall_mm,irrigated_percent,fertilizer_kg_per_acre,tsp_kg_per_acre,urea_kg_per_acre,dap_kg_per_acre
Cauliflower,Jhalokati,2016,3128.49,14428.61,2330.1,56.0,129.0,20.6,126.8,37.1
Cauliflower,Jhalokati,2017,1354.96,5571.44,2122.1,61.1,205.6,24.7,94.2,15.0
Cauliflower,Jhalokati,2018,3533.75,14511.69,2405.3,79.1,134.7,60.8,99.1,44.8
Cauliflower,Jhalokati,2019,7892.04,64043.27,2344.7,64.7,81.2,30.7,227.7,20.1
Cauliflower,Jhalokati,2020,1734.9,9229.35,2283.4,60.6,149.9,27.5,132.6,54.5
Cauliflower,Jhalokati,2021,4444.92,14239.85,2902.0,58.2,202.6,44.9,191.2,23.6
Cauliflower,Jhalokati,2022,1307.16,10155.63,2513.6,71.6,145.9,48.3,72.5,52.2
Cauliflower,Jhalokati,2023,5948.95,58426.43,2882.3,73.7,188.8,59.8,143.6,14.9
Cauliflower,Jhalokati,2024,4446.41,22096.7,2138.7,84.8,193.3,43.9,86.7,54.2
Cauliflower,Jhalokati,2025,4875.23,21928.11,2386.7,76.9,89.1,58.9,122.5,20.4
Cauliflower,Patuakhali,2012,1741.49,9699.77,2148.7,43.2,231.4,12.9,85.3,10.9
Cauliflower,Patuakhali,2013,3667.26,24746.28,2701.5,86.7,115.8,44.5,135.9,28.6
Cauliflower,Patuakhali,2014,3345.71,14436.41,2301.7,63.8,139.2,41.3,152.3,50.3
Cauliflower,Patuakhali,2015,6214.31,57417.26,2301.4,71.7,122.1,63.2,221.0,46.1
Cauliflower,Patuakhali,2016,1996.11,12952.43,2651.3,87.7,123.1,54.5,122.3,38.8
Cauliflower,Patuakhali,2017,3834.52,12703.21,2513.3,89.8,85.3,34.8,137.4,19.4
Cauliflower,Patuakhali,2018,5926.62,32191.06,2387.6,60.0,200.8,33.4,109.5,47.4
Cauliflower,Patuakhali,2019,3977.03,12414.51,2348.3,90.8,147.4,58.5,233.7,24.6
Cauliflower,Patuakhali,2020,6858.57,32399.85,2925.0,76.1,165.8,61.2,149.0,40.3
Cauliflower,Patuakhali,2021,2488.96,9216.0,2013.9,41.3,71.0,13.7,66.6,16.3
Cauliflower,Patuakhali,2022,843.93,5272.65,2080.9,75.9,247.4,14.8,74.0,37.0
Cauliflower,Patuakhali,2023,3464.51,33719.06,2023.3,47.4,100.2,34.5,91.0,23.6
Cauliflower,Patuakhali,2024,6173.37,56804.12,2678.6,41.0,128.8,49.7,236.9,20.0
Cauliflower,Patuakhali,2025,2895.02,16743.42,2511.4,64.3,116.3,58.4,153.9,31.0
Cauliflower,Pirojpur,2012,7369.38,39504.65,2158.5,59.1,224.1,15.0,204.2,42.7
Cauliflower,Pirojpur,2013,2486.74,11411.82,2295.1,53.7,218.2,38.8,59.7,22.3
Cauliflower,Pirojpur,2014,3969.2,13512.21,2831.8,65.1,113.3,37.0,103.5,15.0
Cauliflower,Pirojpur,2015,2668.02,8340.66,2025.6,51.0,206.6,45.3,166.5,26.1
Cauliflower,Pirojpur,2016,6014.17,33275.13,2305.9,48.8,98.5,24.7,55.5,33.7
Cauliflower,Pirojpur,2017,6202.98,58044.99,2151.5,79.8,86.5,50.4,217.2,34.5
Cauliflower,Pirojpur,2018,1482.14,8221.22,2330.7,44.3,60.4,61.7,235.6,12.4
Cauliflower,Pirojpur,2019,3873.84,19666.73,2127.8,77.9,134.9,49.2,169.0,45.6
Cauliflower,Pirojpur,2020,1960.91,16699.27,2930.0,63.8,89.0,21.6,169.3,54.0
Cauliflower,Pirojpur,2021,3200.13,13264.0,2949.8,59.3,247.8,35.9,108.9,45.7
Cauliflower,Pirojpur,2022,5893.04,41875.46,2455.9,90.7,152.6,22.1,48.0,52.1
Cauliflower,Pirojpur,2023,2300.81,20184.21,2173.9,58.0,89.1,24.9,229.1,20.0
Cauliflower,Pirojpur,2024,3937.57,37870.97,2046.4,79.9,81.5,32.5,88.6,39.3
Cauliflower,Pirojpur,2025,6535.78,24562.2,2965.2,47.7,80.9,62.3,112.7,20.6
Cauliflower,Bandarban,2012,5825.27,50737.8,2023.9,42.4,205.1,17.3,212.4,38.1
Cauliflower,Bandarban,2013,914.56,6204.33,2775.8,59.4,175.2,64.4,213.6,42.3
Cauliflower,Bandarban,2014,7822.83,47106.88,2733.5,56.6,219.6,27.6,128.9,18.5
Cauliflower,Bandarban,2015,3300.27,13740.92,2183.5,68.0,74.2,42.2,143.3,39.1
Cauliflower,Bandarban,2016,7904.88,59875.24,2273.0,65.4,248.0,61.4,122.1,34.2
Cauliflower,Bandarban,2017,2540.12,23233.75,2495.0,48.7,90.1,22.7,132.0,39.9
Cauliflower,Bandarban,2018,3178.43,26794.09,2064.4,78.6,165.7,20.9,71.2,37.5
Cauliflower,Bandarban,2019,5993.05,33015.1,2200.2,65.3,180.0,20.0,96.0,15.0
Cauliflower,Bandarban,2020,5385.65,45621.39,2553.6,43.5,96.9,22.9,234.6,13.8
Cauliflower,Bandarban,2021,5192.31,46851.8,2187.2,56.5,171.3,22.8,189.3,19.0
Cauliflower,Bandarban,2022,6832.64,52351.87,2364.2,52.4,99.2,60.4,182.6,12.3
Cauliflower,Bandarban,2023,4621.25,35771.8,2588.8,41.9,74.8,20.9,60.8,13.8
Cauliflower,Bandarban,2024,2144.11,8100.73,2785.5,91.1,245.0,39.5,90.4,48.0
Cauliflower,Bandarban,2025,2982.59,24352.52,2612.1,72.9,144.7,43.6,145.9,17.9
Cauliflower,Brahmanbaria,2012,4029.43,24822.69,2479.5,85.9,235.9,31.9,228.5,19.9
Cauliflower,Brahmanbaria,2013,4345.41,21539.09,2379.5,55.8,78.4,21.9,40.5,47.9
Cauliflower,Brahmanbaria,2014,1600.49,5161.1,2945.0,72.8,156.6,63.7,185.2,22.3
Cauliflower,Brahmanbaria,2015,5916.09,33459.47,2712.5,62.5,73.1,34.1,55.3,19.2
Cauliflower,Brahmanbaria,2016,1354.67,6013.39,2900.9,94.0,194.2,12.6,211.6,30.1
Cauliflower,Brahmanbaria,2017,4195.43,32293.61,2967.7,50.7,239.2,32.7,51.6,53.0
Cauliflower,Brahmanbaria,2018,7020.3,65085.9,2940.2,65.0,175.0,17.2,130.1,23.9
Cauliflower,Brahmanbaria,2019,3908.36,24373.8,2183.4,49.7,66.9,21.4,193.9,22.1
Cauliflower,Brahmanbaria,2020,3785.65,24114.4,2765.4,88.1,197.9,31.3,120.1,51.0
Cauliflower,Brahmanbaria,2021,5733.2,26939.7,2417.8,78.6,94.3,14.2,135.7,46.5
Cauliflower,Brahmanbaria,2022,7736.88,23724.22,2826.7,85.0,110.8,62.2,67.1,20.7
Cauliflower,Brahmanbaria,2023,6302.4,25490.78,2527.2,88.9,209.1,18.3,133.4,24.6
Cauliflower,Brahmanbaria,2024,1960.71,12343.67,2243.1,83.9,62.2,49.9,101.2,54.8
Cauliflower,Brahmanbaria,2025,5178.45,49422.91,2516.5,75.1,69.0,25.5,127.8,34.4
Cauliflower,Chandpur,2012,6576.76,52112.07,2003.4,58.5,188.5,20.3,234.0,19.8
Cauliflower,Chandpur,2013,3478.26,21804.02,2243.0,54.1,240.9,34.2,42.4,48.1
Cauliflower,Chandpur,2014,3528.86,33244.42,2804.3,66.4,91.2,42.6,71.9,10.6
Cauliflower,Chandpur,2015,710.99,2233.97,2501.1,57.1,163.7,14.0,222.6,52.2
Cauliflower,Chandpur,2016,3280.88,20822.95,2700.3,60.4,74.7,31.4,158.5,43.9
Cauliflower,Chandpur,2017,6325.1,55761.46,2321.2,69.1,169.5,17.9,225.3,16.7
Cauliflower,Chandpur,2018,6368.45,49680.83,2372.4,75.9,151.5,53.0,43.3,10.6
Cauliflower,Chandpur,2019,7581.15,68512.81,2365.5,89.1,173.9,35.4,223.4,32.3
Cauliflower,Chandpur,2020,7024.75,34327.19,2045.0,74.8,124.1,23.5,203.1,18.2
Cauliflower,Chandpur,2021,7001.58,45613.63,2905.9,89.1,167.6,27.6,232.7,17.6
Cauliflower,Chandpur,2022,4963.14,24478.47,2187.9,50.1,104.7,25.9,117.1,16.5
Cauliflower,Chandpur,2023,5401.33,21877.76,2275.1,54.3,179.2,45.8,154.2,44.4
Cauliflower,Chandpur,2024,5989.2,38285.42,2339.8,75.6,159.0,28.0,130.7,12.5
Cauliflower,Chandpur,2025,4630.92,21080.7,2402.4,51.0,221.4,31.0,98.4,26.5
Cauliflower,Chattogram,2012,1535.84,12045.34,3820.4,86.2,106.0,40.5,88.1,26.0
Cauliflower,Chattogram,2013,695.61,5949.5,3617.3,54.5,248.1,17.9,184.1,34.0
Cauliflower,Chattogram,2014,629.93,2817.09,3327.4,43.4,195.8,39.2,83.5,38.2
Cauliflower,Chattogram,2015,7298.05,42514.25,4401.9,57.8,71.8,43.0,158.1,36.3
Cauliflower,Chattogram,2016,3918.78,11918.83,3554.6,56.0,170.4,29.5,61.9,23.8
Cauliflower,Chattogram,2017,1341.53,11149.71,4519.3,55.4,64.8,18.5,127.4,13.8
Cauliflower,Chattogram,2018,3984.64,24589.8,3164.2,79.0,149.2,63.5,97.0,42.5
Cauliflower,Chattogram,2019,1805.96,8313.55,4725.0,80.7,192.0,42.0,232.5,54.3
Cauliflower,Chattogram,2020,5425.3,26933.93,3959.7,83.2,158.7,27.7,230.5,19.7
Cauliflower,Chattogram,2021,1685.43,9916.56,4078.2,52.4,206.0,41.4,185.1,19.0
Cauliflower,Chattogram,2022,4046.39,30415.65,4007.8,51.3,173.2,59.8,53.3,42.8
Cauliflower,Chattogram,2023,3216.97,23206.56,4571.7,61.6,122.7,35.0,65.4,19.3
Cauliflower,Chattogram,2024,2417.63,23214.88,3265.7,70.3,91.8,19.1,199.0,23.6
Cauliflower,Chattogram,2025,4868.6,34567.43,4253.8,41.6,74.4,55.1,170.2,53.8
Cauliflower,Cumilla,2012,5400.15,52194.76,2646.1,66.8,197.5,62.5,222.5,16.6
Cauliflower,Cumilla,2013,5169.27,48485.46,2851.3,46.0,241.1,41.8,52.3,53.2
Cauliflower,Cumilla,2014,1397.99,7578.38,2237.5,47.2,122.4,42.4,56.6,17.4
Cauliflower,Cumilla,2015,6187.95,32327.14,2967.0,74.3,132.0,43.4,127.4,35.3
Cauliflower,Cumilla,2016,4114.97,15267.63,2419.7,66.7,147.6,27.3,130.5,33.9
Cauliflower,Cumilla,2017,535.92,4513.85,2936.5,50.0,138.9,34.8,127.1,48.1
Cauliflower,Cumilla,2018,7357.62,27064.09,2436.8,84.6,173.1,54.9,172.1,41.0
Cauliflower,Cumilla,2019,1769.09,12979.58,2383.6,70.5,237.9,26.2,94.6,16.9
Cauliflower,Cumilla,2020,5232.65,48448.7,2374.6,74.8,209.5,10.0,135.9,52.9
Cauliflower,Cumilla,2021,2483.79,7756.72,2270.3,53.3,172.6,37.4,224.7,51.7
Cauliflower,Cumilla,2022,3248.12,15479.53,2659.0,88.4,167.0,37.2,138.8,12.2
Cauliflower,Cumilla,2023,1918.34,17650.83,2074.9,72.1,181.5,38.8,64.0,12.3
Cauliflower,Cumilla,2024,2416.2,16293.56,2618.7,79.7,231.5,24.7,187.7,11.0
Cauliflower,Cumilla,2025,2013.95,14808.21,2653.2,73.7,134.8,26.6,46.5,38.4
Cauliflower,Cox's Bazar,2012,5079.69,20578.79,2412.5,53.3,126.8,48.4,67.0,36.9
Cauliflower,Cox's Bazar,2013,4241.2,22911.85,2348.9,54.9,107.4,27.0,129.5,44.1
Cauliflower,Cox's Bazar,2014,4141.03,30397.1,2170.4,82.5,206.4,48.9,127.7,46.1
Cauliflower,Cox's Bazar,2015,2889.26,13381.16,2126.5,69.0,154.5,34.0,217.1,43.8
Cauliflower,Cox's Bazar,2016,2685.93,8977.27,2816.3,66.0,159.5,51.5,101.5,11.4
Cauliflower,Cox's Bazar,2017,5839.65,55017.75,2973.5,67.6,126.7,34.4,171.9,48.6
Cauliflower,Cox's Bazar,2018,6098.54,32550.7,2142.6,64.2,143.3,63.0,105.3,12.1
Cauliflower,Cox's Bazar,2019,5061.62,15517.94,2929.7,48.6,220.0,53.9,78.2,31.4
Cauliflower,Cox's Bazar,2020,3889.33,19852.02,2176.0,83.9,113.4,10.6,151.5,30.3
Cauliflower,Cox's Bazar,2021,1893.26,7520.18,2748.3,85.1,95.5,35.7,226.2,25.0
Cauliflower,Cox's Bazar,2022,1206.63,4679.58,2386.0,58.6,182.9,32.6,44.6,14.3
Cauliflower,Cox's Bazar,2023,5663.56,18434.51,2301.2,45.1,195.7,16.2,217.9,34.0
Cauliflower,Cox's Bazar,2024,1324.84,10477.5,2541.3,94.5,156.6,57.1,72.5,49.9
Cauliflower,Cox's Bazar,2025,2105.51,12730.03,2336.4,92.3,165.6,57.2,192.6,37.1
Cauliflower,Feni,2012,4127.6,29218.77,2813.8,60.3,212.4,50.8,140.1,36.1
Cauliflower,Feni,2013,6155.69,49377.24,2564.6,93.9,73.5,46.9,54.5,26.5
Cauliflower,Feni,2014,7544.26,67952.82,2403.0,84.9,214.9,16.9,61.1,19.2
Cauliflower,Feni,2015,6750.76,54520.99,2607.0,69.1,157.4,21.2,144.2,48.5
Cauliflower,Feni,2016,7958.76,48655.3,2549.9,46.0,227.3,59.4,117.0,53.0
Cauliflower,Feni,2017,5590.33,41519.32,2205.6,64.8,85.0,54.7,231.3,37.2
Cauliflower,Feni,2018,6779.03,44737.4,2581.8,85.9,200.1,49.1,91.9,40.1
Cauliflower,Feni,2019,2644.84,17207.93,2376.8,76.3,123.2,45.8,216.8,45.0
Cauliflower,Feni,2020,6246.13,22683.26,2187.0,61.9,247.1,53.6,67.1,26.5
Cauliflower,Feni,2021,6042.17,23542.11,2830.7,60.4,240.7,61.7,196.1,39.9
Cauliflower,Feni,2022,1064.9,8813.9,2660.7,47.1,95.5,40.7,193.2,40.2
Cauliflower,Feni,2023,1345.88,6690.15,2390.6,55.4,61.2,49.7,208.8,42.0
Cauliflower,Feni,2024,1617.65,7963.68,2018.8,45.3,163.8,44.0,73.0,45.9
Cauliflower,Feni,2025,7933.47,56529.41,2665.9,75.6,215.8,25.8,65.3,30.0
Cauliflower,Khagrachari,2012,6530.05,59704.27,2584.3,51.7,111.2,12.8,109.7,41.1
Cauliflower,Khagrachari,2013,2690.22,10376.22,2567.6,73.3,231.3,56.2,138.1,10.0
Cauliflower,Khagrachari,2014,3548.58,19373.0,2291.8,41.3,82.9,45.3,116.7,29.4
Cauliflower,Khagrachari,2015,779.27,7418.74,2612.3,48.5,184.6,40.3,81.9,34.4
Cauliflower,Khagrachari,2016,5337.09,36201.22,2629.9,69.1,246.7,47.3,138.2,22.2
Cauliflower,Khagrachari,2017,7557.94,34661.24,2029.8,61.9,143.8,22.8,137.8,15.7
Cauliflower,Khagrachari,2018,1364.98,11388.73,2529.1,72.0,217.5,19.3,194.0,50.0
Cauliflower,Khagrachari,2019,2150.08,19222.82,2281.7,79.9,208.6,31.8,188.5,11.1
Cauliflower,Khagrachari,2020,2979.94,29637.89,2288.6,68.5,248.2,16.1,156.9,25.4
Cauliflower,Khagrachari,2021,3319.33,10444.23,2904.3,89.1,152.8,38.0,91.7,53.9
Cauliflower,Khagrachari,2022,6930.52,66362.83,2348.4,57.1,80.7,62.7,220.0,19.2
Cauliflower,Khagrachari,2023,4006.13,26520.46,2475.5,85.8,135.5,34.5,116.4,27.3
Cauliflower,Khagrachari,2024,7518.48,46176.74,2713.7,73.8,182.8,46.1,81.2,24.8
Cauliflower,Khagrachari,2025,3505.35,17960.53,2626.8,49.7,90.7,28.8,73.9,17.9
Cauliflower,Lakshmipur,2012,1059.39,10229.74,2091.9,61.3,179.3,34.8,237.7,34.9
Cauliflower,Lakshmipur,2013,768.21,7454.75,2250.0,74.5,129.3,41.3,224.5,24.1
Cauliflower,Lakshmipur,2014,4270.65,13834.91,2568.8,57.6,66.4,28.8,64.3,19.3
Cauliflower,Lakshmipur,2015,5498.26,27866.98,2026.6,75.5,131.4,60.6,56.1,47.6
Cauliflower,Lakshmipur,2016,3509.81,34444.19,2778.0,67.8,158.6,37.6,236.2,27.6
Cauliflower,Lakshmipur,2017,2228.06,16677.96,2615.7,70.1,81.7,36.0,160.9,13.8
Cauliflower,Lakshmipur,2018,1645.13,7893.59,2794.8,71.5,218.7,61.8,46.7,23.8
Cauliflower,Lakshmipur,2019,6045.71,23658.61,2010.4,66.2,181.3,24.3,156.7,51.8
Cauliflower,Lakshmipur,2020,905.47,3760.51,2834.0,89.1,119.5,34.6,87.5,26.4
Cauliflower,Lakshmipur,2021,6095.38,54939.8,2803.8,52.8,125.4,42.1,212.5,18.9
Cauliflower,Lakshmipur,2022,724.83,4209.38,2530.0,50.1,148.1,18.9,215.1,39.7
Cauliflower,Lakshmipur,2023,1157.18,4828.41,2446.3,68.7,165.5,22.8,228.3,51.2
Cauliflower,Lakshmipur,2024,1097.35,7641.47,2823.2,44.5,85.6,54.4,126.1,27.2
Cauliflower,Lakshmipur,2025,3450.44,18466.87,2745.2,77.2,210.6,54.6,55.4,53.9
Cauliflower,Noakhali,2012,6620.83,26764.4,2060.6,69.8,134.5,63.8,109.7,14.9
Cauliflower,Noakhali,2013,2769.46,10487.7,2064.5,82.6,222.9,61.6,144.3,29.1
Cauliflower,Noakhali,2014,4403.98,32388.42,2009.0,57.5,137.5,24.1,113.5,24.2
Cauliflower,Noakhali,2015,4493.47,28589.64,2197.4,69.2,245.0,60.1,202.2,50.0
Cauliflower,Noakhali,2016,7268.01,30761.13,2164.9,90.3,189.8,40.3,47.5,53.4
Cauliflower,Noakhali,2017,2835.3,15328.55,2904.4,63.4,88.0,62.4,156.7,38.8
Cauliflower,Noakhali,2018,7862.87,27328.57,2148.0,62.1,227.4,50.2,238.0,48.3
Cauliflower,Noakhali,2019,5185.97,26890.41,2563.5,58.5,90.6,32.7,223.6,23.1
Cauliflower,Noakhali,2020,3500.96,30011.88,2105.6,87.2,208.5,55.3,103.9,21.0
Cauliflower,Noakhali,2021,6535.44,60348.93,2969.4,58.7,79.1,28.2,65.4,27.4
Cauliflower,Noakhali,2022,5264.73,49913.03,2023.9,57.3,233.1,44.4,57.7,51.1
Cauliflower,Noakhali,2023,1136.44,10382.63,2975.5,89.7,139.5,62.0,71.4,49.3
Cauliflower,Noakhali,2024,3034.03,24339.21,2494.3,91.8,160.1,52.5,213.4,12.0
Cauliflower,Noakhali,2025,7992.17,77024.85,2405.7,67.3,209.3,38.5,157.9,42.7
Cauliflower,Rangamati,2012,7262.84,44088.44,2714.9,44.0,149.3,20.6,228.3,51.8
Cauliflower,Rangamati,2013,994.2,4601.0,2387.9,66.2,192.7,53.4,193.4,31.5
Cauliflower,Rangamati,2014,3755.36,26473.55,2418.6,52.3,87.3,31.8,106.1,54.2
Cauliflower,Rangamati,2015,3851.38,32019.44,2688.3,65.6,87.2,62.3,179.5,32.3
Cauliflower,Rangamati,2016,3689.47,15753.84,2618.7,84.6,108.6,53.0,61.9,50.5
Cauliflower,Rangamati,2017,4809.87,18299.03,2039.8,85.8,228.3,61.3,118.5,31.3
Cauliflower,Rangamati,2018,4025.51,12910.94,2806.1,58.3,86.9,59.3,139.9,33.1
Cauliflower,Rangamati,2019,4607.31,27546.49,2375.2,87.8,123.0,62.3,131.6,42.4
Cauliflower,Rangamati,2020,5593.91,22295.56,2125.7,94.6,74.6,51.7,212.3,21.3
Cauliflower,Rangamati,2021,5661.83,33419.02,2422.9,53.4,146.1,38.7,81.6,40.9
Cauliflower,Rangamati,2022,2241.03,21112.13,2287.9,93.7,244.5,64.4,113.1,35.6
Cauliflower,Rangamati,2023,2074.07,12756.4,2066.2,48.9,197.7,20.9,133.3,47.2
Cauliflower,Rangamati,2024,4039.68,30111.79,2178.4,46.3,85.2,47.9,206.7,42.6
Cauliflower,Rangamati,2025,6761.27,61248.06,2514.0,58.0,92.2,16.7,200.5,26.1
Cauliflower,Habiganj,2012,1679.36,6858.08,2211.3,69.8,199.6,14.7,97.0,16.6
Cauliflower,Habiganj,2013,1444.25,6216.87,2182.9,91.8,113.8,37.0,233.8,16.4
Cauliflower,Habiganj,2014,3639.23,29217.73,2672.0,45.6,112.1,24.7,102.9,37.1
Cauliflower,Habiganj,2015,639.62,2575.27,2397.0,89.9,245.9,16.1,213.6,41.6
Cauliflower,Habiganj,2016,5366.22,25417.05,2416.5,71.0,226.7,10.5,239.8,32.6
Cauliflower,Habiganj,2017,5856.47,36324.11,2768.1,60.1,135.9,24.4,107.7,47.9
Cauliflower,Habiganj,2018,4366.84,36015.11,2396.0,87.2,72.4,60.6,116.1,25.8
Cauliflower,Habiganj,2019,7995.21,39910.31,2860.5,55.0,103.0,15.0,223.5,43.1
Cauliflower,Habiganj,2020,7148.92,56116.48,2704.4,87.6,182.0,26.7,207.0,41.5
Cauliflower,Habiganj,2021,4577.06,15333.63,2276.5,84.0,75.1,57.2,207.3,28.2
Cauliflower,Habiganj,2022,5480.03,49553.83,2653.2,77.3,128.5,35.3,114.6,38.1
Cauliflower,Habiganj,2023,1668.12,11269.55,2250.9,73.7,112.6,13.5,106.9,22.2
Cauliflower,Habiganj,2024,2285.72,17002.01,2462.3,53.3,103.9,10.8,41.9,49.6
Cauliflower,Habiganj,2025,2911.65,19668.18,2765.7,66.3,148.9,62.0,178.5,48.9
Cauliflower,Maulvibazar,2012,6955.79,27242.22,2156.9,57.4,103.5,52.6,146.2,16.0
Cauliflower,Maulvibazar,2013,2233.67,15592.04,2283.1,55.3,185.5,50.4,59.3,29.5
Cauliflower,Maulvibazar,2014,4741.55,19973.24,2979.7,51.6,226.1,61.0,234.4,42.8
Cauliflower,Maulvibazar,2015,1091.59,4691.31,2172.5,58.4,189.4,59.6,113.3,20.2
Cauliflower,Maulvibazar,2016,2648.41,22419.57,2879.1,43.0,162.5,39.2,132.4,34.3
Cauliflower,Maulvibazar,2017,7935.82,65463.92,2266.8,71.9,119.0,35.3,45.9,49.9
Cauliflower,Maulvibazar,2018,1534.85,7910.65,2423.4,58.3,165.1,12.0,146.2,30.5
Cauliflower,Maulvibazar,2019,7770.19,71441.35,2653.5,73.4,77.0,38.1,175.2,24.2
Cauliflower,Maulvibazar,2020,1600.84,9482.48,2341.2,61.3,153.2,43.9,160.9,39.9
Cauliflower,Maulvibazar,2021,2360.18,8231.78,2259.5,69.2,138.0,21.2,99.5,32.4
Cauliflower,Maulvibazar,2022,6028.62,48323.5,2080.6,88.9,135.0,35.5,176.2,11.7
Cauliflower,Maulvibazar,2023,4082.97,23161.44,2975.4,82.1,248.3,22.9,221.8,54.0
Cauliflower,Maulvibazar,2024,2510.35,12249.55,2229.3,56.0,223.1,52.5,122.1,51.9
Cauliflower,Maulvibazar,2025,3571.72,33966.32,2463.6,79.4,235.6,36.6,137.9,10.7
Cauliflower,Sunamganj,2012,2412.5,13304.1,2980.1,87.7,235.4,31.5,171.0,30.2
Cauliflower,Sunamganj,2013,7091.24,25825.93,2088.9,78.4,96.4,44.3,207.7,34.7
Cauliflower,Sunamganj,2014,7405.95,54733.43,2408.4,70.2,183.4,58.1,202.5,19.4
Cauliflower,Sunamganj,2015,4186.6,26004.35,2861.6,57.5,205.6,60.8,206.7,10.2
Cauliflower,Sunamganj,2016,3238.2,18688.82,2651.9,40.2,211.3,50.4,217.7,26.0
Cauliflower,Sunamganj,2017,4179.69,37581.27,2991.5,66.1,95.5,43.0,61.2,36.5
Cauliflower,Sunamganj,2018,4462.63,34985.58,2161.0,83.0,192.7,39.8,184.7,38.4
Cauliflower,Sunamganj,2019,6067.11,26853.16,2112.0,79.1,153.3,10.6,155.5,43.5
Cauliflower,Sunamganj,2020,3409.89,13707.19,2357.5,81.8,87.4,62.1,107.0,27.7
Cauliflower,Sunamganj,2021,7907.57,29381.31,2488.8,70.6,132.5,58.7,230.7,21.6
Cauliflower,Sunamganj,2022,3447.75,11280.53,2653.4,46.4,182.8,53.2,181.2,51.0
Cauliflower,Sunamganj,2023,2193.13,20423.14,2977.0,80.1,156.2,21.2,90.2,32.8
Cauliflower,Sunamganj,2024,6802.36,32702.86,2610.4,44.7,222.9,62.6,119.5,53.5
Cauliflower,Sunamganj,2025,5699.2,47142.41,2647.2,76.9,201.6,50.8,95.0,32.6
Cauliflower,Sylhet,2012,1151.91,11137.91,4725.6,65.6,249.5,42.4,120.7,39.7
Cauliflower,Sylhet,2013,7033.59,61971.64,3387.4,64.1,246.1,40.9,181.7,23.3
Cauliflower,Sylhet,2014,2929.17,17346.64,3068.7,64.7,61.9,30.0,185.9,41.7
Cauliflower,Sylhet,2015,5992.01,50473.09,3122.6,69.1,156.8,60.1,157.2,19.6
Cauliflower,Sylhet,2016,2976.03,11024.88,4931.5,46.8,241.8,40.0,226.6,28.4
Cauliflower,Sylhet,2017,858.09,2608.85,3511.1,44.8,179.4,20.2,213.2,33.0
Cauliflower,Sylhet,2018,5611.03,40261.53,4352.0,62.0,130.6,34.7,60.5,15.9
Cauliflower,Sylhet,2019,5881.72,27800.94,3939.3,88.0,246.9,29.0,188.1,19.7
Cauliflower,Sylhet,2020,3417.27,19300.34,4321.9,66.2,162.5,14.4,74.5,12.1
Cauliflower,Sylhet,2021,1861.31,9471.23,3111.1,67.6,197.3,25.4,227.6,39.4
Cauliflower,Sylhet,2022,2612.65,20737.59,3861.0,65.1,100.3,60.1,154.4,32.2
Cauliflower,Sylhet,2023,6882.3,39683.55,4978.7,85.1,188.1,34.2,167.5,28.1
Cauliflower,Sylhet,2024,3598.54,13646.61,3138.2,88.1,61.7,39.6,212.9,33.5
Cauliflower,Sylhet,2025,927.94,6667.44,3717.1,91.7,125.6,34.2,151.1,37.2
Cauliflower,Bagerhat,2012,4223.19,21393.2,2992.2,75.2,187.4,61.8,229.8,43.1
Cauliflower,Bagerhat,2013,7288.17,50893.84,2705.0,73.2,132.1,50.3,188.7,32.4
Cauliflower,Bagerhat,2014,7086.49,56535.08,2184.3,41.4,87.2,21.5,40.8,23.8
Cauliflower,Bagerhat,2015,5952.82,19413.19,2637.7,83.2,148.8,37.2,107.3,41.7
Cauliflower,Bagerhat,2016,565.56,5143.46,2096.7,86.2,96.3,16.7,165.0,49.6
Cauliflower,Bagerhat,2017,7129.62,66173.6,2249.7,58.7,191.1,23.1,225.4,50.5
Cauliflower,Bagerhat,2018,4412.71,27081.43,2293.2,55.5,159.9,36.7,190.7,39.2
Cauliflower,Bagerhat,2019,2794.32,19113.23,2264.9,91.0,60.5,13.5,126.0,49.5
Cauliflower,Bagerhat,2020,1346.43,8306.8,2720.4,64.9,62.4,22.8,154.2,37.6
Cauliflower,Bagerhat,2021,5288.49,42482.14,2851.8,94.4,209.0,10.2,143.5,19.1
Cauliflower,Bagerhat,2022,1869.83,17711.38,2171.6,94.1,72.1,15.7,136.9,12.5
Cauliflower,Bagerhat,2023,1899.82,17269.39,2727.6,91.8,247.7,48.0,90.7,13.0
Cauliflower,Bagerhat,2024,7678.97,23477.41,2136.5,81.4,128.7,19.3,46.6,39.7
Cauliflower,Bagerhat,2025,2852.37,26541.73,2868.9,41.0,89.3,62.9,151.3,39.4
Cauliflower,Chuadanga,2012,5291.25,40405.3,2233.8,81.7,108.4,10.7,233.1,15.8
Cauliflower,Chuadanga,2013,5398.03,25861.21,2013.3,69.3,237.3,59.4,49.4,34.1
Cauliflower,Chuadanga,2014,4222.42,32457.3,2996.8,66.2,180.2,39.8,236.7,28.9
Cauliflower,Chuadanga,2015,1233.56,6981.96,2274.7,47.4,171.5,18.1,238.9,16.5
Cauliflower,Chuadanga,2016,923.83,4375.41,2790.1,91.0,128.3,12.0,147.5,42.3
Cauliflower,Chuadanga,2017,3751.53,26530.99,2160.2,53.8,236.1,63.8,62.5,44.5
Cauliflower,Chuadanga,2018,1256.37,10891.09,2766.3,87.1,88.6,17.9,69.2,15.6
