Production (M.Ton),Area (Acres),Temperature at 2 Meters Range (C) ,Year,soil_temperature_0_to_7cm(C),soil_moisture_0_to_7cm(mÂ³/mÂ³),soil_moiture_7_to_28cm(mÂ³/mÂ³),Root Zone Soil Wetness (surface to 100 cm below),total_rain_mm,Surface Soil Wetness  (surface to 5 cm below),relative_humidity_2m(%),Precipitation Corrected (mm) ,Crop_Beans,Crop_Cabbage,Crop_Cauliflower,Crop_Garlic,Crop_Laushak,Crop_Onion,Crop_Radish,Crop_Tomato,District_Bagerhat,District_Bandarban,District_Barguna,District_Barishal,District_Bhola,District_Bogura,District_Brahmanbaria,District_Chandpur,District_Chapai Nawabganj,District_Chattogram,District_Chuadanga,District_Comilla,District_Cox's Bazar,District_Dhaka,District_Dinajpur,District_Faridpur,District_Feni,District_Gaibandha,District_Gazipur,District_Gopalganj,District_Habiganj,District_Jamalpur,District_Jashore,District_Jhaliokati,District_Jhenaidah,District_Joypurhat,District_Khagrachari,District_Khulna,District_Kishoreganj,District_Kurigram,District_Kushtia,District_Lakshmipur,District_Lalmonirhat,District_Madaripur,District_Magura,District_Manikganj,District_Maulvibazar,District_Meherpur,District_Munshiganj,District_Mymensingh,District_Naogaon,District_Narail,District_Narayanganj,District_Narsingdi,District_Natore,District_Netrakona,District_Nilphamari,District_Noakhali,District_Pabna,District_Panchagarh,District_Patuakhali,District_Pirojpur,District_Rajbari,District_Rajshahi,District_Rangamati,District_Rangpur,District_Satkhira,District_Shariatpur,District_Sherpur,District_Sirajganj,District_Sunamganj,District_Sylhet,District_Tangail,District_Thakurgaon
1216.0,461.0,27.6,2015,26.677702,0.24794555,0.2720976,0.71,2149.5,0.69,79.948494,7.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023.0,1183.0,31.76,2021,25.161522,0.2953589,0.31759053,0.69,2141.7,0.69,80.611984,6.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.0,104.0,36.27,2017,26.336636,0.32070458,0.32247132,0.74,2532.5,0.7,79.86498,6.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515.0,1487.0,28.58,2020,26.07041,0.3123561,0.31509107,0.79,1949.3,0.79,79.499214,7.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10939.0,6068.0,37.16,2021,26.625118,0.26400194,0.27577728,0.63,1440.2,0.62,75.15702,3.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5231.0,723.0,33.0,2023,25.57316,0.28808743,0.29533514,0.68,2292.4,0.67,77.83751,6.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
579.0,326.0,34.17,2021,26.299097,0.30929363,0.31604508,0.77,2390.6,0.71,81.3788,7.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3413.0,859.0,31.79,2015,25.701307,0.3007815,0.30061337,0.64,2335.7,0.62,79.992256,5.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233.0,137.0,35.52,2016,27.411871,0.38050216,0.3894121,0.75,1829.4,0.7,79.2998,7.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5373.0,1117.0,31.79,2015,25.303799,0.3074403,0.30595264,0.64,2618.2,0.62,79.60826,5.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53.0,53.0,24.24,2014,27.331945,0.33168036,0.37731907,0.78,1425.7,0.74,78.350494,6.92,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774.0,1146.0,33.0,2023,25.57316,0.28808743,0.29533514,0.68,2292.4,0.67,77.83751,6.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1106.96,313.7,26.84,2021,25.573355,0.3009332,0.31506997,0.8,2933.5,0.81,80.3429,11.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
632.0,403.0,38.99,2019,26.184223,0.30257866,0.30436394,0.67,1674.9,0.65,77.684364,5.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4307.0,2177.0,32.57,2017,25.353987,0.33287808,0.3427927,0.74,2620.6,0.73,80.87219,7.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1935.0,512.0,36.36,2022,26.4799,0.29308447,0.29221404,0.73,1726.1,0.71,77.48778,4.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738.0,1139.0,30.56,2022,24.988956,0.31708232,0.3227073,0.71,2801.0,0.71,80.76932,6.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5399.0,1279.0,28.58,2020,26.07041,0.3123561,0.31509107,0.79,1949.3,0.79,79.499214,7.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322.0,1327.0,25.83,2018,26.294106,0.28940067,0.292437,0.8,1830.9,0.78,79.20738,12.11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809.4,674.73,32.16,2023,26.77452,0.35505193,0.37950706,0.71,1751.6,0.7,76.20637,6.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38.0,40.0,28.6,2015,25.287455,0.31160527,0.31231505,0.71,2758.8,0.72,81.29,7.97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8415.0,1187.0,32.31,2016,25.961777,0.3004086,0.3058766,0.69,2092.8,0.68,79.9723,6.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
193.0,47.0,28.42,2015,26.748823,0.29229283,0.29958618,0.66,2068.7,0.64,79.68115,6.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2561.0,1096.0,30.75,2020,24.739933,0.31266528,0.3289449,0.74,2962.8,0.73,81.92402,9.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458.0,1406.0,25.18,2020,26.311604,0.28798142,0.2946127,0.85,1892.8,0.82,79.78842,11.71,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435.0,207.0,30.94,2014,24.249971,0.33143115,0.34181485,0.7,3940.3,0.72,79.77617,7.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27747.5,3525.0,30.27,2022,26.582327,0.27176633,0.2631338,0.73,1577.5,0.75,76.66259,6.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755.0,484.0,33.68,2015,26.733067,0.28627968,0.28313515,0.7,1927.0,0.66,78.02974,5.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4239.0,519.0,28.57,2019,25.610434,0.3156968,0.31846952,0.77,1890.0,0.76,80.46545,11.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798.0,186.0,35.52,2016,26.977749,0.28286874,0.28504384,0.75,1378.5,0.7,76.769775,7.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.0,126.0,34.54,2021,26.286264,0.2715541,0.28815264,0.75,1793.8,0.72,76.73631,5.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4239.0,1277.0,30.55,2020,25.194895,0.31700566,0.32118055,0.8,2480.7,0.79,80.59744,7.88,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5628.24,1166.3,31.7,2021,26.649248,0.29766256,0.30318356,0.72,1786.7,0.71,77.25425,6.32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392.0,198.0,26.72,2018,24.793257,0.32932386,0.33113128,0.82,3063.3,0.83,83.1265,12.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
857.0,258.0,31.4,2018,25.19811,0.30576187,0.31436357,0.67,1836.2,0.67,78.64307,6.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497.0,327.0,28.25,2018,25.811733,0.4004766,0.40076086,0.82,2059.4,0.81,80.68234,10.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3714.0,1167.0,29.99,2020,25.408182,0.31090745,0.31404313,0.78,2130.1,0.78,80.742256,11.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5509.0,768.0,30.08,2020,25.365181,0.4041703,0.4069583,0.79,2167.3,0.78,80.0339,9.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616.0,229.0,27.9,2015,25.868744,0.30784783,0.30801576,0.72,2216.4,0.71,79.45307,8.09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4586.0,1041.0,28.91,2018,25.830418,0.30713585,0.3069001,0.75,1783.2,0.75,78.89921,7.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186.0,1505.0,30.26,2020,25.89927,0.31984812,0.32659984,0.81,2023.8,0.79,81.39465,7.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058.0,291.0,35.17,2014,27.117395,0.26545742,0.26740012,0.71,1435.1,0.64,77.567856,4.42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3716.0,1411.0,29.93,2018,24.429962,0.29239875,0.30732468,0.64,1915.3,0.63,79.75543,6.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6146.0,789.0,32.54,2016,27.332113,0.29999304,0.30290848,0.79,1900.5,0.73,79.68418,10.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195.0,871.0,32.57,2017,25.68783,0.33299202,0.34037295,0.74,2696.0,0.73,81.08642,7.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167382.32,48686.75,35.32,2022,26.185364,0.29216185,0.28701472,0.61,1564.6,0.62,77.39512,3.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007.0,793.0,28.42,2015,26.472477,0.3065539,0.3078888,0.66,2200.9,0.64,79.945854,6.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8715.0,936.0,34.46,2014,25.871891,0.27065754,0.27756143,0.63,1677.0,0.62,77.17251,4.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6348.0,935.0,36.67,2019,26.063381,0.2833919,0.2971241,0.74,1577.9,0.7,78.12245,6.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587.0,1008.0,35.12,2019,25.987469,0.30562738,0.30311826,0.72,1690.5,0.69,77.824066,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194.0,96.0,19.69,2017,26.887201,0.37493584,0.42078552,0.89,2762.6,0.89,81.981415,24.79,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366.44,264.54,31.31,2023,26.48324,0.3013604,0.30738014,0.69,1989.4,0.69,77.361626,6.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4360.0,1119.0,26.89,2016,24.167692,0.37525457,0.3757674,0.81,5137.6,0.81,82.87869,13.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1374.0,533.0,35.13,2014,27.399837,0.35616758,0.3702669,0.75,1297.0,0.65,75.77601,3.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16317.0,1030.0,30.75,2020,24.733139,0.31654942,0.3202969,0.74,3207.2,0.73,80.26847,9.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51674.0,12373.0,36.97,2021,26.1498,0.29268438,0.29943347,0.7,1789.9,0.68,76.9436,4.53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10538.74,1053.0,36.93,2023,26.773643,0.27784646,0.2809461,0.61,1625.1,0.6,74.244354,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443.0,280.0,33.68,2015,26.875513,0.37793916,0.38236415,0.7,1775.6,0.66,78.57775,5.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382.0,132.0,30.67,2020,26.052704,0.30247483,0.32993624,0.85,2294.4,0.82,82.14005,9.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24814.0,7516.0,38.99,2019,26.465614,0.28778872,0.28516713,0.67,1597.3,0.65,76.03639,5.14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566.0,207.0,28.44,2017,25.469645,0.3283549,0.33551428,0.79,3140.2,0.78,82.4092,10.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4349.0,664.0,35.6,2015,26.756634,0.28063926,0.28101027,0.63,2043.4,0.6,76.4837,4.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453.5,618.0,34.21,2023,26.378218,0.29073903,0.2989224,0.7,1872.7,0.69,77.284996,5.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
724.0,561.0,35.41,2016,25.783506,0.30172008,0.30518284,0.67,2374.0,0.66,78.969894,7.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2888.06,556.0,33.42,2022,26.22941,0.29474404,0.3008517,0.72,1664.9,0.71,78.57882,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.0,216.0,31.2,2019,26.536617,0.2872088,0.3141169,0.8,1615.6,0.76,80.5137,11.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
